Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P_1,0-3_1,3-10_1,10-16_1,16-3P_1,3P_1,2P_2,3P_2,%FGA,#,%3PA,3P%,Att.,Md.,Awards,Year
Shabazz Muhammad,25.0,MIL,SG,11.0,0.0,117.0,0.552,6.6,0.881,0.478,0.269,0.09,0.045,0.119,0.576,0.719,0.444,0.333,0.333,0.375,0.559,0.667,0.09,5.0,0.375,0.667,0.0,0.0,,2017-2018
Ivica Zubac,20.0,LAL,C,43.0,0.0,410.0,0.5,3.8,0.992,0.582,0.303,0.09,0.016,0.008,0.504,0.634,0.324,0.364,0.0,0.0,0.656,,0.189,19.0,0.0,,0.0,0.0,,2017-2018
Damion Lee,25.0,ATL,SG,15.0,11.0,404.0,0.408,14.6,0.605,0.178,0.217,0.132,0.079,0.395,0.511,0.778,0.303,0.45,0.583,0.25,0.66,1.0,0.0,0.0,0.3,0.389,1.0,0.0,,2017-2018
Danuel House Jr.,24.0,PHO,SG,23.0,3.0,403.0,0.434,13.5,0.55,0.372,0.109,0.008,0.062,0.45,0.577,0.688,0.357,1.0,0.25,0.259,0.512,0.867,0.147,16.0,0.293,0.412,1.0,0.0,,2017-2018
Ramon Sessions,31.0,2TM,PG,28.0,3.0,392.0,0.359,9.3,0.778,0.35,0.274,0.12,0.026,0.222,0.374,0.512,0.25,0.286,0.333,0.308,0.441,0.875,0.017,2.0,0.346,0.333,0.0,0.0,,2017-2018
Ramon Sessions,31.0,NYK,PG,13.0,3.0,167.0,0.321,8.7,0.792,0.377,0.283,0.132,0.0,0.208,0.357,0.5,0.2,0.286,,0.182,0.333,0.5,0.0,0.0,0.273,0.0,0.0,0.0,,2017-2018
Ramon Sessions,31.0,WAS,PG,15.0,0.0,225.0,0.391,10.0,0.766,0.328,0.266,0.109,0.047,0.234,0.388,0.524,0.294,0.286,0.333,0.4,0.526,1.0,0.031,2.0,0.4,0.5,0.0,0.0,,2017-2018
Ron Baker,24.0,NYK,SG,29.0,1.0,385.0,0.339,15.9,0.441,0.288,0.068,0.0,0.085,0.559,0.346,0.471,0.0,,0.2,0.333,0.556,0.727,0.0,0.0,0.333,0.364,0.0,0.0,,2017-2018
Shaquille Harrison,24.0,PHO,PG,23.0,2.0,384.0,0.476,6.5,0.79,0.677,0.089,0.024,0.0,0.21,0.541,0.607,0.091,0.333,,0.231,0.321,1.0,0.081,9.0,0.269,0.429,1.0,0.0,,2017-2018
Brandan Wright,30.0,2TM,PF,28.0,1.0,381.0,0.578,2.5,1.0,0.696,0.167,0.118,0.02,0.0,0.578,0.69,0.294,0.333,0.5,,0.814,,0.284,23.0,,,0.0,0.0,,2017-2018
Brandan Wright,30.0,MEM,PF,27.0,1.0,366.0,0.576,3.3,1.0,0.697,0.162,0.121,0.02,0.0,0.576,0.681,0.313,0.333,0.5,,0.825,,0.293,23.0,,,0.0,0.0,,2017-2018
Brandan Wright,30.0,HOU,PF,1.0,0.0,15.0,0.667,1.7,1.0,0.667,0.333,0.0,0.0,0.0,0.667,1.0,0.0,,,,0.5,,0.0,0.0,,,0.0,0.0,,2017-2018
Johnny O'Bryant,24.0,CHO,PF,36.0,0.0,379.0,0.398,13.4,0.749,0.216,0.158,0.257,0.117,0.251,0.422,0.649,0.222,0.364,0.4,0.326,0.574,0.929,0.029,5.0,0.093,0.25,2.0,0.0,,2017-2018
Myke Henry,25.0,MEM,SF,20.0,0.0,378.0,0.376,15.3,0.468,0.312,0.046,0.055,0.055,0.532,0.431,0.529,0.2,0.333,0.167,0.328,0.5,0.947,0.073,7.0,0.362,0.476,0.0,0.0,,2017-2018
Mike Conley,30.0,MEM,PG,12.0,12.0,373.0,0.381,14.8,0.542,0.25,0.137,0.095,0.06,0.458,0.44,0.571,0.391,0.25,0.3,0.312,0.2,0.542,0.0,0.0,0.091,0.143,0.0,0.0,,2017-2018
Timofey Mozgov,31.0,BRK,C,31.0,13.0,359.0,0.559,7.3,0.806,0.548,0.183,0.043,0.032,0.194,0.64,0.725,0.529,0.25,0.333,0.222,0.771,1.0,0.204,18.0,0.833,0.267,1.0,0.0,,2017-2018
Emeka Okafor,35.0,NOP,C,26.0,19.0,353.0,0.505,5.4,1.0,0.474,0.263,0.179,0.084,0.0,0.505,0.644,0.32,0.471,0.375,,0.792,,0.189,16.0,,,0.0,0.0,,2017-2018
Jahlil Okafor,22.0,2TM,C,28.0,0.0,353.0,0.558,6.7,0.971,0.428,0.377,0.159,0.007,0.029,0.567,0.678,0.538,0.364,0.0,0.25,0.487,0.0,0.072,10.0,0.5,0.5,0.0,0.0,,2017-2018
Jahlil Okafor,22.0,PHI,C,2.0,0.0,25.0,0.444,8.2,1.0,0.333,0.222,0.333,0.111,0.0,0.444,0.333,0.5,0.667,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,2017-2018
Jahlil Okafor,22.0,BRK,C,26.0,0.0,328.0,0.566,5.1,0.969,0.434,0.388,0.147,0.0,0.031,0.576,0.696,0.54,0.316,,0.25,0.514,0.0,0.078,10.0,0.5,0.5,0.0,0.0,,2017-2018
JaKarr Sampson,24.0,SAC,SF,22.0,6.0,344.0,0.543,6.8,0.877,0.519,0.235,0.049,0.074,0.123,0.549,0.69,0.368,0.5,0.167,0.5,0.538,1.0,0.173,12.0,0.4,0.75,0.0,0.0,,2017-2018
Glenn Robinson III,24.0,IND,SF,23.0,1.0,338.0,0.424,14.9,0.6,0.188,0.153,0.082,0.176,0.4,0.431,0.625,0.385,0.429,0.267,0.412,0.636,1.0,0.035,3.0,0.471,0.625,0.0,0.0,,2017-2018
Boban Marjanović,29.0,2TM,C,39.0,1.0,337.0,0.534,4.0,1.0,0.453,0.432,0.088,0.027,0.0,0.534,0.731,0.391,0.308,0.25,,0.62,,0.155,20.0,,,0.0,0.0,,2017-2018
Boban Marjanović,29.0,DET,C,19.0,1.0,171.0,0.519,4.7,1.0,0.329,0.557,0.076,0.038,0.0,0.519,0.692,0.455,0.333,0.333,,0.707,,0.114,7.0,,,0.0,0.0,,2017-2018
Boban Marjanović,29.0,LAC,C,20.0,0.0,166.0,0.551,3.3,1.0,0.594,0.29,0.101,0.014,0.0,0.551,0.756,0.25,0.286,0.0,,0.526,,0.203,13.0,,,0.0,0.0,,2017-2018
Patrick Beverley,29.0,LAC,SG,11.0,11.0,334.0,0.403,15.3,0.496,0.227,0.151,0.067,0.05,0.504,0.407,0.593,0.333,0.25,0.0,0.4,0.25,0.792,0.0,0.0,0.183,0.273,0.0,0.0,,2017-2018
Henry Ellenson,21.0,DET,PF,38.0,0.0,329.0,0.363,14.6,0.589,0.164,0.253,0.089,0.082,0.411,0.384,0.75,0.243,0.231,0.25,0.333,0.455,1.0,0.021,3.0,0.217,0.308,0.0,0.0,,2017-2018
Luke Kornet,22.0,NYK,C,20.0,1.0,326.0,0.392,18.2,0.368,0.192,0.08,0.056,0.04,0.632,0.457,0.708,0.1,0.429,0.0,0.354,0.81,0.964,0.056,7.0,0.114,0.333,0.0,0.0,,2017-2018
Malachi Richardson,22.0,2TM,SG,26.0,4.0,324.0,0.333,17.9,0.556,0.233,0.078,0.067,0.178,0.444,0.36,0.333,0.286,0.333,0.438,0.3,0.611,0.833,0.011,1.0,0.225,0.333,0.0,0.0,,2017-2018
Malachi Richardson,22.0,SAC,SG,25.0,4.0,319.0,0.33,15.7,0.557,0.239,0.08,0.057,0.182,0.443,0.347,0.333,0.286,0.2,0.438,0.308,0.588,0.833,0.011,1.0,0.231,0.333,0.0,0.0,,2017-2018
Malachi Richardson,22.0,TOR,SG,1.0,0.0,5.0,0.5,20.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,,,1.0,,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,2017-2018
Antonio Blakeney,21.0,CHI,SG,19.0,0.0,314.0,0.371,15.6,0.636,0.168,0.119,0.119,0.231,0.364,0.418,0.625,0.176,0.412,0.394,0.288,0.5,0.667,0.049,7.0,0.327,0.412,0.0,0.0,,2017-2018
Troy Williams,23.0,2TM,SF,21.0,1.0,307.0,0.468,13.8,0.651,0.514,0.064,0.028,0.046,0.349,0.563,0.625,0.429,0.0,0.4,0.289,0.6,1.0,0.193,19.0,0.184,0.286,0.0,0.0,,2017-2018
Troy Williams,23.0,HOU,SF,4.0,0.0,17.0,0.222,17.8,0.444,0.222,0.0,0.111,0.111,0.556,0.5,0.5,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,2017-2018
Troy Williams,23.0,NYK,SF,17.0,1.0,290.0,0.49,9.8,0.67,0.54,0.07,0.02,0.04,0.33,0.567,0.63,0.429,0.0,0.25,0.333,0.632,1.0,0.21,19.0,0.212,0.286,0.0,0.0,,2017-2018
Ryan Arcidiacono,23.0,CHI,PG,24.0,0.0,304.0,0.415,21.1,0.244,0.098,0.098,0.0,0.049,0.756,0.8,1.0,0.5,,1.0,0.29,0.5,0.889,0.0,0.0,0.323,0.6,1.0,0.0,,2017-2018
Rodney McGruder,26.0,MIA,SG,18.0,2.0,299.0,0.493,14.3,0.521,0.219,0.178,0.055,0.068,0.479,0.553,0.875,0.308,0.5,0.2,0.429,0.571,0.867,0.0,0.0,0.657,0.348,0.0,0.0,,2017-2018
Rodney Purvis,23.0,ORL,SG,16.0,2.0,290.0,0.327,18.6,0.514,0.121,0.047,0.103,0.243,0.486,0.4,0.538,0.4,0.364,0.346,0.25,0.591,0.846,0.009,0.0,0.288,0.2,1.0,0.0,,2017-2018
Jason Smith,31.0,WAS,C,33.0,2.0,285.0,0.391,14.6,0.722,0.209,0.096,0.13,0.287,0.278,0.494,0.708,0.182,0.4,0.485,0.125,0.854,1.0,0.043,5.0,0.344,0.0,0.0,0.0,,2017-2018
Jordan Mickey,23.0,MIA,PF,23.0,3.0,284.0,0.476,7.6,0.805,0.5,0.232,0.037,0.037,0.195,0.561,0.61,0.526,0.0,0.667,0.125,0.649,1.0,0.159,9.0,0.438,0.286,0.0,0.0,,2017-2018
Jamel Artis,25.0,ORL,SG,15.0,1.0,279.0,0.392,14.6,0.633,0.152,0.228,0.076,0.177,0.367,0.46,0.667,0.444,0.333,0.357,0.276,0.696,0.875,0.013,0.0,0.31,0.222,0.0,0.0,,2017-2018
Juancho Hernangómez,22.0,DEN,PF,25.0,3.0,277.0,0.387,16.8,0.333,0.2,0.133,0.0,0.0,0.667,0.6,0.8,0.3,,,0.28,0.533,0.929,0.027,2.0,0.34,0.412,0.0,0.0,,2017-2018
Iman Shumpert,27.0,CLE,SG,14.0,6.0,276.0,0.379,18.1,0.552,0.121,0.069,0.052,0.31,0.448,0.469,0.714,0.5,0.667,0.333,0.269,0.467,0.429,0.017,1.0,0.308,0.25,0.0,0.0,,2017-2018
Jamil Wilson,27.0,LAC,SF,15.0,10.0,274.0,0.469,21.4,0.222,0.074,0.049,0.025,0.074,0.778,0.611,0.833,0.25,0.0,0.833,0.429,0.818,1.0,0.025,2.0,0.095,0.333,0.0,0.0,,2017-2018
Tony Allen,36.0,NOP,SF,22.0,0.0,273.0,0.484,6.1,0.868,0.659,0.154,0.0,0.055,0.132,0.506,0.567,0.357,,0.2,0.333,0.7,1.0,0.022,2.0,0.333,0.75,1.0,0.0,,2017-2018
Meyers Leonard,25.0,POR,C,33.0,2.0,254.0,0.59,13.4,0.667,0.244,0.128,0.154,0.141,0.333,0.673,0.789,0.6,0.667,0.545,0.423,0.771,1.0,0.103,8.0,0.154,0.5,0.0,0.0,,2017-2018
Markelle Fultz,19.0,PHI,SG,14.0,0.0,253.0,0.405,6.2,0.991,0.369,0.351,0.207,0.063,0.009,0.409,0.659,0.205,0.348,0.286,0.0,0.333,,0.027,2.0,0.0,,0.0,0.0,,2017-2018
Derrick Jones Jr.,20.0,2TM,SF,20.0,8.0,245.0,0.396,11.3,0.66,0.358,0.245,0.057,0.0,0.34,0.514,0.684,0.385,0.0,,0.167,0.278,1.0,0.132,7.0,0.444,0.25,0.0,0.0,,2017-2018
Derrick Jones Jr.,20.0,PHO,SF,6.0,0.0,33.0,0.5,12.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.5,,0.25,1.0,0.5,0.0,0.0,0.0,,2017-2018
Derrick Jones Jr.,20.0,MIA,SF,14.0,8.0,212.0,0.388,10.2,0.673,0.347,0.265,0.061,0.0,0.327,0.485,0.647,0.385,0.0,,0.188,0.25,1.0,0.122,6.0,0.438,0.286,0.0,0.0,,2017-2018
Davon Reed,22.0,PHO,SG,21.0,1.0,242.0,0.289,17.7,0.5,0.171,0.079,0.053,0.197,0.5,0.289,0.308,0.5,0.5,0.133,0.289,0.455,1.0,0.0,0.0,0.132,0.0,0.0,0.0,,2017-2018
Isaiah Hicks,23.0,NYK,PF,18.0,0.0,240.0,0.458,7.3,0.875,0.514,0.181,0.111,0.069,0.125,0.492,0.649,0.154,0.5,0.2,0.222,0.806,1.0,0.194,13.0,0.333,0.333,0.0,0.0,,2017-2018
Briante Weber,25.0,2TM,PG,18.0,0.0,237.0,0.442,11.7,0.744,0.279,0.233,0.116,0.116,0.256,0.469,0.583,0.3,0.4,0.6,0.364,0.2,0.25,0.023,1.0,0.091,0.0,0.0,0.0,,2017-2018
Briante Weber,25.0,HOU,PG,13.0,0.0,118.0,0.409,13.3,0.591,0.227,0.318,0.045,0.0,0.409,0.385,0.8,0.143,0.0,,0.444,0.4,0.25,0.045,1.0,0.111,0.0,0.0,0.0,,2017-2018
Briante Weber,25.0,MEM,PG,5.0,0.0,119.0,0.476,10.2,0.905,0.333,0.143,0.19,0.238,0.095,0.526,0.429,0.667,0.5,0.6,0.0,0.1,,0.0,0.0,0.0,,0.0,0.0,,2017-2018
Guerschon Yabusele,22.0,BOS,PF,33.0,4.0,235.0,0.426,17.7,0.393,0.213,0.066,0.016,0.098,0.607,0.583,0.769,0.25,1.0,0.333,0.324,0.786,1.0,0.016,1.0,0.108,0.25,0.0,0.0,,2017-2018
Dante Exum,22.0,UTA,PG,14.0,0.0,235.0,0.483,8.0,0.793,0.425,0.333,0.023,0.011,0.207,0.536,0.676,0.379,0.5,0.0,0.278,0.297,0.8,0.034,3.0,0.389,0.286,1.0,0.0,,2017-2018
Aaron Harrison,23.0,DAL,SG,9.0,3.0,233.0,0.275,18.9,0.377,0.116,0.043,0.087,0.13,0.623,0.385,0.625,0.333,0.333,0.222,0.209,0.3,1.0,0.0,0.0,0.279,0.083,0.0,0.0,,2017-2018
Travis Wear,27.0,LAL,SF,17.0,0.0,228.0,0.347,22.0,0.347,0.014,0.014,0.097,0.222,0.653,0.32,1.0,0.0,0.429,0.25,0.362,0.625,0.941,0.014,1.0,0.149,0.714,0.0,0.0,,2017-2018
Alec Peters,22.0,PHO,PF,20.0,0.0,225.0,0.378,20.2,0.216,0.135,0.027,0.014,0.041,0.784,0.625,0.6,1.0,0.0,0.667,0.31,0.8,1.0,0.014,1.0,0.259,0.2,0.0,0.0,,2017-2018
Marcus Georges-Hunt,23.0,MIN,SG,42.0,0.0,224.0,0.438,11.4,0.688,0.438,0.083,0.083,0.104,0.313,0.515,0.524,0.75,0.25,0.4,0.267,0.412,0.75,0.042,2.0,0.267,0.5,0.0,0.0,,2017-2018
Gary Payton II,25.0,2TM,PG,23.0,6.0,221.0,0.405,10.6,0.662,0.459,0.081,0.095,0.027,0.338,0.49,0.588,0.333,0.143,0.5,0.24,0.458,1.0,0.095,6.0,0.44,0.273,0.0,0.0,,2017-2018
Gary Payton II,25.0,MIL,PG,12.0,6.0,106.0,0.394,9.8,0.636,0.576,0.0,0.061,0.0,0.364,0.524,0.579,,0.0,,0.167,0.545,1.0,0.091,3.0,0.583,0.143,0.0,0.0,,2017-2018
Gary Payton II,25.0,LAL,PG,11.0,0.0,115.0,0.415,11.3,0.683,0.366,0.146,0.122,0.049,0.317,0.464,0.6,0.333,0.2,0.5,0.308,0.385,1.0,0.098,3.0,0.308,0.5,0.0,0.0,,2017-2018
Andrew Bogut,33.0,LAL,C,24.0,5.0,216.0,0.68,2.8,1.0,0.72,0.16,0.08,0.04,0.0,0.68,0.778,0.5,0.0,1.0,,0.353,,0.2,4.0,,,0.0,0.0,,2017-2018
Josh Magette,28.0,ATL,PG,18.0,0.0,216.0,0.326,20.6,0.522,0.022,0.13,0.13,0.239,0.478,0.292,0.0,0.333,0.167,0.364,0.364,0.286,0.75,0.0,0.0,0.045,1.0,2.0,0.0,,2017-2018
Ante Žižić,21.0,CLE,C,32.0,2.0,214.0,0.731,3.4,1.0,0.612,0.313,0.06,0.015,0.0,0.731,0.854,0.571,0.25,1.0,,0.633,,0.149,10.0,,,0.0,0.0,,2017-2018
Rashad Vaughn,21.0,3TM,SG,28.0,0.0,212.0,0.411,17.0,0.339,0.107,0.125,0.089,0.018,0.661,0.474,0.667,0.286,0.6,0.0,0.378,0.778,1.0,0.0,0.0,0.27,0.6,0.0,0.0,,2017-2018
Rashad Vaughn,21.0,MIL,SG,22.0,0.0,173.0,0.42,19.4,0.3,0.1,0.12,0.06,0.02,0.7,0.533,0.8,0.167,1.0,0.0,0.371,0.875,1.0,0.0,0.0,0.286,0.6,0.0,0.0,,2017-2018
Rashad Vaughn,21.0,BRK,SG,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,2017-2018
Rashad Vaughn,21.0,ORL,SG,5.0,0.0,35.0,0.333,14.7,0.667,0.167,0.167,0.333,0.0,0.333,0.25,0.0,1.0,0.0,,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,2017-2018
Kawhi Leonard,26.0,SAS,SF,9.0,9.0,210.0,0.468,14.0,0.685,0.207,0.108,0.252,0.117,0.315,0.539,0.739,0.417,0.5,0.385,0.314,0.122,0.636,0.027,2.0,0.143,0.2,0.0,0.0,,2017-2018
Andrew White,24.0,ATL,SF,15.0,0.0,209.0,0.342,19.4,0.329,0.096,0.082,0.041,0.11,0.671,0.292,0.429,0.333,0.333,0.125,0.367,1.0,1.0,0.0,0.0,0.204,0.4,0.0,0.0,,2017-2018
Brandon Jennings,28.0,MIL,PG,14.0,0.0,205.0,0.375,16.9,0.542,0.125,0.125,0.125,0.167,0.458,0.462,0.556,0.333,0.333,0.583,0.273,0.222,0.667,0.0,0.0,0.121,0.25,0.0,0.0,,2017-2018
Quincy Pondexter,29.0,CHI,SF,23.0,1.0,196.0,0.286,14.3,0.551,0.367,0.061,0.041,0.082,0.449,0.407,0.5,0.333,0.5,0.0,0.136,0.636,1.0,0.061,3.0,0.227,0.2,1.0,0.0,,2017-2018
MarShon Brooks,29.0,MEM,SG,7.0,1.0,193.0,0.5,13.6,0.686,0.216,0.206,0.127,0.137,0.314,0.457,0.545,0.524,0.538,0.143,0.594,0.219,0.263,0.01,1.0,0.063,0.5,0.0,0.0,,2017-2018
Aaron Brooks,33.0,MIN,PG,32.0,1.0,189.0,0.406,17.3,0.551,0.203,0.13,0.145,0.072,0.449,0.447,0.429,0.333,0.5,0.6,0.355,0.118,0.818,0.0,0.0,0.161,0.6,2.0,0.0,,2017-2018
Caleb Swanigan,20.0,POR,PF,27.0,3.0,189.0,0.4,7.5,0.867,0.5,0.233,0.033,0.1,0.133,0.442,0.533,0.357,0.5,0.167,0.125,0.696,1.0,0.05,2.0,0.125,0.0,0.0,0.0,,2017-2018
Solomon Hill,26.0,NOP,SF,12.0,1.0,187.0,0.268,16.4,0.488,0.195,0.244,0.0,0.049,0.512,0.35,0.625,0.1,,0.5,0.19,0.286,1.0,0.024,1.0,0.19,0.25,1.0,0.0,,2017-2018
Ömer Aşık,31.0,2TM,C,18.0,0.0,182.0,0.409,2.5,1.0,0.818,0.091,0.045,0.045,0.0,0.409,0.389,0.5,1.0,0.0,,1.0,,0.045,1.0,,,0.0,0.0,,2017-2018
Ömer Aşık,31.0,NOP,C,14.0,0.0,121.0,0.438,3.3,1.0,0.813,0.063,0.063,0.063,0.0,0.438,0.385,1.0,1.0,0.0,,1.0,,0.063,1.0,,,0.0,0.0,,2017-2018
Ömer Aşık,31.0,CHI,C,4.0,0.0,61.0,0.333,1.7,1.0,0.833,0.167,0.0,0.0,0.0,0.333,0.4,0.0,,,,1.0,,0.0,0.0,,,0.0,0.0,,2017-2018
Jalen Jones,24.0,2TM,SF,16.0,0.0,181.0,0.382,10.1,0.618,0.382,0.176,0.029,0.015,0.382,0.381,0.538,0.083,0.5,0.0,0.385,0.438,0.7,0.029,2.0,0.192,0.4,0.0,0.0,,2017-2018
Jalen Jones,24.0,NOP,SF,4.0,0.0,19.0,0.25,8.5,0.75,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,,,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,,2017-2018
Jalen Jones,24.0,DAL,SF,12.0,0.0,162.0,0.391,11.6,0.609,0.391,0.156,0.031,0.016,0.391,0.41,0.56,0.1,0.5,0.0,0.36,0.438,0.667,0.031,2.0,0.2,0.4,0.0,0.0,,2017-2018
Isaiah Whitehead,22.0,BRK,PG,16.0,0.0,180.0,0.465,9.1,0.791,0.349,0.314,0.07,0.058,0.209,0.485,0.7,0.296,0.167,0.6,0.389,0.121,0.429,0.0,0.0,0.056,0.0,0.0,0.0,,2017-2018
Johnathan Motley,22.0,DAL,PF,11.0,4.0,176.0,0.533,7.8,0.92,0.32,0.4,0.08,0.12,0.08,0.565,0.792,0.433,0.5,0.444,0.167,0.667,1.0,0.093,7.0,0.167,0.0,1.0,0.0,,2017-2018
Julyan Stone,29.0,CHO,SG,23.0,0.0,175.0,0.462,24.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.462,,1.0,0.0,0.0,0.538,0.429,0.0,0.0,,2017-2018
John Holland,29.0,CLE,SF,24.0,0.0,174.0,0.288,17.7,0.39,0.186,0.051,0.085,0.068,0.61,0.261,0.364,0.333,0.2,0.0,0.306,0.5,0.818,0.051,2.0,0.25,0.222,0.0,0.0,,2017-2018
Richard Jefferson,37.0,DEN,SF,20.0,0.0,163.0,0.444,11.0,0.741,0.222,0.333,0.148,0.037,0.259,0.5,0.667,0.444,0.5,0.0,0.286,0.5,0.5,0.037,1.0,0.0,,0.0,0.0,,2017-2018
Dakari Johnson,22.0,OKC,C,31.0,6.0,161.0,0.564,3.9,1.0,0.538,0.308,0.128,0.026,0.0,0.564,0.619,0.417,0.6,1.0,,0.727,,0.128,5.0,,,0.0,0.0,,2017-2018
Jake Layman,23.0,POR,SF,35.0,1.0,160.0,0.298,15.2,0.574,0.213,0.106,0.106,0.149,0.426,0.37,0.7,0.0,0.2,0.286,0.2,0.6,1.0,0.085,3.0,0.25,0.4,0.0,0.0,,2017-2018
Mirza Teletović,32.0,MIL,PF,10.0,0.0,159.0,0.439,22.0,0.211,0.053,0.053,0.053,0.053,0.789,0.333,0.333,0.333,0.333,0.333,0.467,1.0,1.0,0.0,0.0,0.133,0.5,0.0,0.0,,2017-2018
Damien Wilkins,38.0,IND,SF,19.0,1.0,152.0,0.333,15.1,0.538,0.205,0.103,0.179,0.051,0.462,0.429,0.375,0.5,0.571,0.0,0.222,0.222,0.75,0.0,0.0,0.556,0.4,0.0,0.0,,2017-2018
Derrick Walton,22.0,MIA,PG,16.0,0.0,147.0,0.32,24.0,0.32,0.0,0.0,0.04,0.28,0.68,0.125,,,0.0,0.143,0.412,0.0,0.714,0.0,0.0,0.176,0.667,1.0,0.0,,2017-2018
Darrell Arthur,29.0,DEN,PF,19.0,1.0,141.0,0.468,17.8,0.511,0.128,0.064,0.149,0.17,0.489,0.583,1.0,0.0,0.286,0.75,0.348,0.929,1.0,0.021,1.0,0.174,0.25,0.0,0.0,,2017-2018
Kay Felder,22.0,2TM,PG,16.0,0.0,140.0,0.3,14.4,0.729,0.157,0.171,0.114,0.286,0.271,0.333,0.364,0.25,0.5,0.3,0.211,0.235,0.75,0.014,0.0,0.105,1.0,0.0,0.0,,2017-2018
Kay Felder,22.0,CHI,PG,14.0,0.0,134.0,0.303,14.9,0.727,0.152,0.167,0.121,0.288,0.273,0.333,0.4,0.273,0.5,0.263,0.222,0.25,0.75,0.0,0.0,0.111,1.0,0.0,0.0,,2017-2018
Kay Felder,22.0,DET,PG,2.0,0.0,6.0,0.25,14.0,0.75,0.25,0.25,0.0,0.25,0.25,0.333,0.0,0.0,,1.0,0.0,0.0,,0.25,0.0,0.0,,0.0,0.0,,2017-2018
Derrick White,23.0,SAS,PG,17.0,0.0,139.0,0.485,14.5,0.606,0.152,0.212,0.152,0.091,0.394,0.4,0.4,0.571,0.2,0.333,0.615,0.25,0.625,0.0,0.0,0.077,1.0,0.0,0.0,,2017-2018
Lorenzo Brown,27.0,TOR,PG,14.0,0.0,139.0,0.412,14.8,0.647,0.088,0.235,0.176,0.147,0.353,0.545,0.667,0.625,0.333,0.6,0.167,0.25,0.5,0.029,1.0,0.417,0.0,0.0,0.0,,2017-2018
Jon Leuer,28.0,DET,PF,8.0,0.0,136.0,0.417,8.1,0.917,0.389,0.194,0.222,0.111,0.083,0.455,0.714,0.143,0.5,0.0,0.0,0.867,,0.028,1.0,0.667,0.0,0.0,0.0,,2017-2018
Malcolm Miller,24.0,TOR,SF,15.0,4.0,126.0,0.464,18.5,0.25,0.25,0.0,0.0,0.0,0.75,0.714,0.714,,,,0.381,1.0,1.0,0.071,2.0,0.333,0.429,0.0,0.0,,2017-2018
Milton Doyle,24.0,BRK,SG,10.0,0.0,125.0,0.277,15.0,0.511,0.191,0.298,0.0,0.021,0.489,0.375,0.556,0.286,,0.0,0.174,0.111,1.0,0.0,0.0,0.13,0.0,0.0,0.0,,2017-2018
Zhou Qi,22.0,HOU,C,18.0,0.0,124.0,0.188,16.8,0.406,0.219,0.094,0.094,0.0,0.594,0.308,0.429,0.333,0.0,,0.105,0.75,1.0,0.031,1.0,0.158,0.333,0.0,0.0,,2017-2018
Antonius Cleveland,23.0,2TM,SG,17.0,0.0,123.0,0.381,15.1,0.81,0.238,0.048,0.143,0.381,0.19,0.294,0.4,0.0,0.333,0.25,0.75,0.4,0.667,0.095,2.0,0.25,1.0,0.0,0.0,,2017-2018
Antonius Cleveland,23.0,DAL,SG,13.0,0.0,81.0,0.286,12.1,0.929,0.357,0.0,0.143,0.429,0.071,0.308,0.4,,0.0,0.333,0.0,0.5,,0.143,2.0,0.0,,0.0,0.0,,2017-2018
Antonius Cleveland,23.0,ATL,SG,4.0,0.0,42.0,0.571,18.1,0.571,0.0,0.143,0.143,0.286,0.429,0.25,,0.0,1.0,0.0,1.0,0.0,0.667,0.0,0.0,0.333,1.0,0.0,0.0,,2017-2018
Georgios Papagiannis,20.0,2TM,C,17.0,0.0,122.0,0.429,3.7,1.0,0.429,0.214,0.167,0.19,0.0,0.429,0.5,0.111,0.571,0.5,,0.667,,0.119,4.0,,,0.0,0.0,,2017-2018
Georgios Papagiannis,20.0,SAC,C,16.0,0.0,118.0,0.415,7.3,1.0,0.415,0.22,0.171,0.195,0.0,0.415,0.471,0.111,0.571,0.5,,0.706,,0.122,4.0,,,0.0,0.0,,2017-2018
Georgios Papagiannis,20.0,POR,C,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,,2017-2018
Nigel Hayes,23.0,3TM,SF,9.0,0.0,122.0,0.333,18.4,0.515,0.121,0.061,0.121,0.212,0.485,0.412,0.25,0.0,0.75,0.429,0.25,0.571,1.0,0.0,0.0,0.563,0.444,0.0,0.0,,2017-2018
Nigel Hayes,23.0,LAL,SF,2.0,0.0,11.0,0.333,15.3,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2017-2018
